"id","country","eval_parl_num","eval_parl_cat","wave"
"ABIII_English_9540","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9541","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9542","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9543","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9544","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9545","Morocco",1,"not_free","ABIII"
"ABIII_English_9546","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9547","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9548","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9549","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9550","Morocco",1,"not_free","ABIII"
"ABIII_English_9551","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9552","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9553","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9554","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9555","Morocco",1,"not_free","ABIII"
"ABIII_English_9556","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9557","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9558","Morocco",1,"not_free","ABIII"
"ABIII_English_9559","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9560","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9561","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9562","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9563","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9564","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9565","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9566","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9567","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9568","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9569","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9570","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9571","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9572","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9573","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9574","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9575","Morocco",1,"not_free","ABIII"
"ABIII_English_9576","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9577","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9578","Morocco",1,"not_free","ABIII"
"ABIII_English_9579","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9580","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9581","Morocco",1,"not_free","ABIII"
"ABIII_English_9582","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9583","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9584","Morocco",1,"not_free","ABIII"
"ABIII_English_9585","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9586","Morocco",1,"not_free","ABIII"
"ABIII_English_9587","Morocco",1,"not_free","ABIII"
"ABIII_English_9588","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9589","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9590","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9591","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9592","Morocco",1,"not_free","ABIII"
"ABIII_English_9593","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9594","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9595","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9596","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9597","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9598","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9599","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9600","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9601","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9602","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9603","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9604","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9605","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9606","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9607","Morocco",1,"not_free","ABIII"
"ABIII_English_9608","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9609","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9610","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9611","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9612","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9613","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9614","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9615","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9616","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9617","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9618","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9619","Morocco",1,"not_free","ABIII"
"ABIII_English_9620","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9621","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9622","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9623","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9624","Morocco",1,"not_free","ABIII"
"ABIII_English_9625","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9626","Morocco",1,"not_free","ABIII"
"ABIII_English_9627","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9628","Morocco",1,"not_free","ABIII"
"ABIII_English_9629","Morocco",1,"not_free","ABIII"
"ABIII_English_9630","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9631","Morocco",1,"not_free","ABIII"
"ABIII_English_9632","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9633","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9634","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9635","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9636","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9637","Morocco",1,"not_free","ABIII"
"ABIII_English_9638","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9639","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9640","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9641","Morocco",1,"not_free","ABIII"
"ABIII_English_9642","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9643","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9644","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9645","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9646","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9647","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9648","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9649","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9650","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9651","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9652","Morocco",1,"not_free","ABIII"
"ABIII_English_9653","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9654","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9655","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9656","Morocco",1,"not_free","ABIII"
"ABIII_English_9657","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9658","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9659","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9660","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9661","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9662","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9663","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9664","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9665","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9666","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9667","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9668","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9669","Morocco",6,"declined","ABIII"
"ABIII_English_9670","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9671","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9672","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9673","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9674","Morocco",1,"not_free","ABIII"
"ABIII_English_9675","Morocco",1,"not_free","ABIII"
"ABIII_English_9676","Morocco",1,"not_free","ABIII"
"ABIII_English_9677","Morocco",1,"not_free","ABIII"
"ABIII_English_9678","Morocco",1,"not_free","ABIII"
"ABIII_English_9679","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9680","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9681","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9682","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9683","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9684","Morocco",1,"not_free","ABIII"
"ABIII_English_9685","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9686","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9687","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9688","Morocco",1,"not_free","ABIII"
"ABIII_English_9689","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9690","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9691","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9692","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9693","Morocco",1,"not_free","ABIII"
"ABIII_English_9694","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9695","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9696","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9697","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9698","Morocco",1,"not_free","ABIII"
"ABIII_English_9699","Morocco",1,"not_free","ABIII"
"ABIII_English_9700","Morocco",1,"not_free","ABIII"
"ABIII_English_9701","Morocco",1,"not_free","ABIII"
"ABIII_English_9702","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9703","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9704","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9705","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9706","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9707","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9708","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9709","Morocco",1,"not_free","ABIII"
"ABIII_English_9710","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9711","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9712","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9713","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9714","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9715","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9716","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9717","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9718","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9719","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9720","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9721","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9722","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9723","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9724","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9725","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9726","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9727","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9728","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9729","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9730","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9731","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9732","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9733","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9734","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9735","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9736","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9737","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9738","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9739","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9740","Morocco",1,"not_free","ABIII"
"ABIII_English_9741","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9742","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9743","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9744","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9745","Morocco",1,"not_free","ABIII"
"ABIII_English_9746","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9747","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9748","Morocco",1,"not_free","ABIII"
"ABIII_English_9749","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9750","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9751","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9752","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9753","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9754","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9755","Morocco",1,"not_free","ABIII"
"ABIII_English_9756","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9757","Morocco",1,"not_free","ABIII"
"ABIII_English_9758","Morocco",1,"not_free","ABIII"
"ABIII_English_9759","Morocco",1,"not_free","ABIII"
"ABIII_English_9760","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9761","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9762","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9763","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9764","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9765","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9766","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9767","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9768","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9769","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9770","Morocco",1,"not_free","ABIII"
"ABIII_English_9771","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9772","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9773","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9774","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9775","Morocco",1,"not_free","ABIII"
"ABIII_English_9776","Morocco",1,"not_free","ABIII"
"ABIII_English_9777","Morocco",1,"not_free","ABIII"
"ABIII_English_9778","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9779","Morocco",1,"not_free","ABIII"
"ABIII_English_9780","Morocco",1,"not_free","ABIII"
"ABIII_English_9781","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9782","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9783","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9784","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9785","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9786","Morocco",1,"not_free","ABIII"
"ABIII_English_9787","Morocco",1,"not_free","ABIII"
"ABIII_English_9788","Morocco",1,"not_free","ABIII"
"ABIII_English_9789","Morocco",1,"not_free","ABIII"
"ABIII_English_9790","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9791","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9792","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9793","Morocco",1,"not_free","ABIII"
"ABIII_English_9794","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9795","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9796","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9797","Morocco",1,"not_free","ABIII"
"ABIII_English_9798","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9799","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9800","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9801","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9802","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9803","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9804","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9805","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9806","Morocco",1,"not_free","ABIII"
"ABIII_English_9807","Morocco",1,"not_free","ABIII"
"ABIII_English_9808","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9809","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9810","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9811","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9812","Morocco",1,"not_free","ABIII"
"ABIII_English_9813","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9814","Morocco",1,"not_free","ABIII"
"ABIII_English_9815","Morocco",1,"not_free","ABIII"
"ABIII_English_9816","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9817","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9818","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9819","Morocco",1,"not_free","ABIII"
"ABIII_English_9820","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9821","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9822","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9823","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9824","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9825","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9826","Morocco",1,"not_free","ABIII"
"ABIII_English_9827","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9828","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9829","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9830","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9831","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9832","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9833","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9834","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9835","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9836","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9837","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9838","Morocco",1,"not_free","ABIII"
"ABIII_English_9839","Morocco",1,"not_free","ABIII"
"ABIII_English_9840","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9841","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9842","Morocco",1,"not_free","ABIII"
"ABIII_English_9843","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9844","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9845","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9846","Morocco",1,"not_free","ABIII"
"ABIII_English_9847","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9848","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9849","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9850","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9851","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9852","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9853","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9854","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9855","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9856","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9857","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9858","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9859","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9860","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9861","Morocco",1,"not_free","ABIII"
"ABIII_English_9862","Morocco",1,"not_free","ABIII"
"ABIII_English_9863","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9864","Morocco",1,"not_free","ABIII"
"ABIII_English_9865","Morocco",1,"not_free","ABIII"
"ABIII_English_9866","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9867","Morocco",1,"not_free","ABIII"
"ABIII_English_9868","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9869","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9870","Morocco",1,"not_free","ABIII"
"ABIII_English_9871","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9872","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9873","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9874","Morocco",1,"not_free","ABIII"
"ABIII_English_9875","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9876","Morocco",1,"not_free","ABIII"
"ABIII_English_9877","Morocco",1,"not_free","ABIII"
"ABIII_English_9878","Morocco",1,"not_free","ABIII"
"ABIII_English_9879","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9880","Morocco",1,"not_free","ABIII"
"ABIII_English_9881","Morocco",1,"not_free","ABIII"
"ABIII_English_9882","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9883","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9884","Morocco",1,"not_free","ABIII"
"ABIII_English_9885","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9886","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9887","Morocco",1,"not_free","ABIII"
"ABIII_English_9888","Morocco",1,"not_free","ABIII"
"ABIII_English_9889","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9890","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9891","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9892","Morocco",1,"not_free","ABIII"
"ABIII_English_9893","Morocco",1,"not_free","ABIII"
"ABIII_English_9894","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9895","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9896","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9897","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9898","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9899","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9900","Morocco",1,"not_free","ABIII"
"ABIII_English_9901","Morocco",1,"not_free","ABIII"
"ABIII_English_9902","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9903","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9904","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9905","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9906","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9907","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9908","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9909","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9910","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9911","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9912","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9913","Morocco",1,"not_free","ABIII"
"ABIII_English_9914","Morocco",1,"not_free","ABIII"
"ABIII_English_9915","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9916","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9917","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9918","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9919","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9920","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9921","Morocco",1,"not_free","ABIII"
"ABIII_English_9922","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9923","Morocco",1,"not_free","ABIII"
"ABIII_English_9924","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9925","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9926","Morocco",1,"not_free","ABIII"
"ABIII_English_9927","Morocco",1,"not_free","ABIII"
"ABIII_English_9928","Morocco",5,"do_not_know","ABIII"
"ABIII_English_9929","Morocco",1,"not_free","ABIII"
"ABIII_English_9930","Morocco",1,"not_free","ABIII"
"ABIII_English_9931","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9932","Morocco",1,"not_free","ABIII"
"ABIII_English_9933","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9934","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9935","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9936","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9937","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9938","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9939","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9940","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9941","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9942","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9943","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9944","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9945","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9946","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9947","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9948","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9949","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9950","Morocco",1,"not_free","ABIII"
"ABIII_English_9951","Morocco",1,"not_free","ABIII"
"ABIII_English_9952","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9953","Morocco",1,"not_free","ABIII"
"ABIII_English_9954","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9955","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9956","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9957","Morocco",1,"not_free","ABIII"
"ABIII_English_9958","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9959","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9960","Morocco",1,"not_free","ABIII"
"ABIII_English_9961","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9962","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9963","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9964","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9965","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9966","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9967","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9968","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9969","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9970","Morocco",1,"not_free","ABIII"
"ABIII_English_9971","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9972","Morocco",1,"not_free","ABIII"
"ABIII_English_9973","Morocco",4,"free_and_fair","ABIII"
"ABIII_English_9974","Morocco",1,"not_free","ABIII"
"ABIII_English_9975","Morocco",1,"not_free","ABIII"
"ABIII_English_9976","Morocco",1,"not_free","ABIII"
"ABIII_English_9977","Morocco",2,"some_major_problems","ABIII"
"ABIII_English_9978","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9979","Morocco",1,"not_free","ABIII"
"ABIII_English_9980","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9981","Morocco",3,"some_minor_problems","ABIII"
"ABIII_English_9982","Morocco",1,"not_free","ABIII"
